Date,Open,High,Low,Close,Volume,Adj Close
2018-06-19,120.66000366210938,123.16999816894533,120.56999969482422,122.56999969482422,8572400,98.2972412109375
2018-06-20,122.41999816894533,122.66000366210938,121.66000366210938,122.04000091552734,6277200,97.8722152709961
2018-06-21,121.83000183105467,122.23999786376952,121.11000061035156,121.4499969482422,4417200,97.3990478515625
2018-06-22,121.68000030517578,123.37999725341795,121.6500015258789,122.83999633789062,9501400,98.51378631591795
2018-06-25,122.81999969482422,123.43000030517578,121.51000213623048,122.58999633789062,8170500,98.31329345703124
2018-06-26,122.48999786376952,122.88999938964844,121.5999984741211,122.3499984741211,5496400,98.1208267211914
2018-06-27,122.12999725341795,122.97000122070312,121.4499969482422,121.61000061035156,5666000,97.52737426757812
2018-06-28,121.77999877929688,122.41000366210938,121.06999969482422,122.0,5296800,97.84014892578124
2018-06-29,122.23999786376952,123.18000030517578,121.19000244140624,121.33999633789062,7308700,97.3108367919922
2018-07-02,121.33999633789062,121.7300033569336,120.11000061035156,121.58000183105467,5481400,97.50334167480467
2018-07-03,121.6500015258789,123.45999908447266,121.26000213623048,122.70999908447266,4248100,98.40951538085938
2018-07-05,123.5999984741211,125.12000274658205,123.2300033569336,125.0,7319100,100.24604034423828
2018-07-06,125.16000366210938,125.91999816894533,124.61000061035156,125.75,7297900,100.84752655029295
2018-07-09,126.22000122070312,126.75,125.5999984741211,126.0500030517578,6706100,101.08809661865234
2018-07-10,126.37000274658205,127.5199966430664,126.11000061035156,127.37999725341795,5075600,102.15472412109376
2018-07-11,127.41000366210938,127.44000244140624,126.05999755859376,126.23999786376952,4827400,101.24047088623048
2018-07-12,127.70999908447266,128.2100067138672,127.16999816894533,127.76000213623048,6199000,102.45948791503906
2018-07-13,125.31999969482422,127.5,125.31999969482422,125.93000030517578,8250200,100.99188995361328
2018-07-16,126.0,126.0999984741211,124.16000366210938,124.69000244140624,7314400,99.99742889404295
2018-07-17,128.52999877929688,130.5399932861328,127.55999755859376,129.11000061035156,12858700,103.54212188720705
2018-07-18,128.80999755859375,129.0500030517578,127.16999816894533,127.8000030517578,7152000,102.4915542602539
2018-07-19,127.52999877929688,127.6999969482422,125.87000274658205,125.94000244140624,5984600,100.99988555908205
2018-07-20,125.3000030517578,126.13999938964844,125.12000274658205,125.8499984741211,5835500,100.92771911621094
2018-07-23,125.75,126.68000030517578,125.4499969482422,126.62999725341795,4631100,101.55323791503906
2018-07-24,127.23999786376952,129.6199951171875,127.1500015258789,129.36000061035156,7158800,103.7426300048828
2018-07-25,129.13999938964844,129.22999572753906,127.6500015258789,128.6199951171875,6523000,103.14915466308594
2018-07-26,129.89999389648438,131.22000122070312,129.85000610351562,130.27999877929688,7640600,104.4804229736328
2018-07-27,129.97999572753906,132.27000427246094,129.94000244140625,131.5500030517578,6620400,105.4989242553711
2018-07-30,131.77999877929688,132.49000549316406,131.25,132.1699981689453,11013100,105.99614715576172
2018-07-31,132.27999877929688,132.63999938964844,131.77000427246094,132.52000427246094,7598900,106.27684020996094
2018-08-01,132.38999938964844,132.9600067138672,132.0800018310547,132.63999938964844,5770400,106.37306213378906
2018-08-02,132.88999938964844,133.0,131.08999633789062,131.25,6563300,105.25836181640624
2018-08-03,131.17999267578125,132.6999969482422,130.89999389648438,131.9499969482422,6498700,105.81971740722656
2018-08-06,131.63999938964844,132.52999877929688,131.00999450683594,132.02000427246094,5840000,105.87586212158205
2018-08-07,131.8800048828125,132.1699981689453,131.3000030517578,131.4600067138672,4664600,105.42676544189452
2018-08-08,131.49000549316406,131.8000030517578,130.88999938964844,131.1699981689453,3721500,105.19418334960938
2018-08-09,131.5399932861328,131.72000122070312,130.6699981689453,131.1999969482422,4057800,105.21825408935548
2018-08-10,131.19000244140625,131.6300048828125,130.25999450683594,130.75,4324000,104.85736846923828
2018-08-13,130.72000122070312,130.89999389648438,129.85000610351562,130.22000122070312,3778000,104.43230438232422
2018-08-14,129.6699981689453,130.47000122070312,129.35000610351562,129.5,4542800,103.85491180419922
2018-08-15,129.75,130.74000549316406,128.92999267578125,130.42999267578125,5377300,104.60072326660156
2018-08-16,131.02000427246094,132.8800048828125,130.57000732421875,132.47999572753906,7861500,106.24476623535156
2018-08-17,132.4499969482422,135.0,132.19000244140625,134.47000122070312,6700900,107.84068298339844
2018-08-20,134.92999267578125,137.1199951171875,134.0,136.8800048828125,7935000,109.77345275878906
2018-08-21,137.0,137.42999267578125,135.3000030517578,135.35000610351562,5832100,108.54637908935548
2018-08-22,135.55999755859375,135.67999267578125,134.4199981689453,134.61000061035156,4688400,107.95294952392578
2018-08-23,134.61000061035156,135.49000549316406,134.10000610351562,135.11000061035156,5057600,108.35391998291016
2018-08-24,135.11000061035156,136.14999389648438,134.8300018310547,135.9499969482422,4809400,109.02758026123048
2018-08-27,135.5,136.0500030517578,134.2100067138672,134.9199981689453,4325900,108.92264556884766
2018-08-28,134.77999877929688,134.89999389648438,133.88999938964844,134.32000732421875,6037500,108.4382553100586
2018-08-29,134.32000732421875,134.94000244140625,133.94000244140625,134.86000061035156,4648700,108.87417602539062
2018-08-30,134.6999969482422,135.60000610351562,134.60000610351562,134.9499969482422,4821900,108.9468765258789
2018-08-31,134.60000610351562,135.0,133.97000122070312,134.69000244140625,6139500,108.73696899414062
2018-09-04,134.69000244140625,134.75,133.44000244140625,133.72000122070312,4406800,107.95387268066406
2018-09-05,133.47999572753906,135.94000244140625,133.4600067138672,135.86000061035156,6174800,109.6815185546875
2018-09-06,135.5,137.30999755859375,135.17999267578125,136.8699951171875,6562000,110.49691772460938
2018-09-07,136.77999877929688,137.69000244140625,135.75,137.32000732421875,6375200,110.86021423339844
2018-09-10,137.52999877929688,138.47000122070312,137.05999755859375,137.2100067138672,4892200,110.77141571044922
2018-09-11,137.63999938964844,138.91000366210938,137.22000122070312,138.50999450683594,7856800,111.82087707519533
2018-09-12,138.89999389648438,139.99000549316406,138.55999755859375,139.36000061035156,6767700,112.5071029663086
2018-09-13,139.88999938964844,140.47999572753906,139.02000427246094,139.88999938964844,6456100,112.93499755859376
2018-09-14,140.0,140.35000610351562,139.10000610351562,139.49000549316406,4534800,112.61204528808594
2018-09-17,139.3300018310547,140.39999389648438,139.17999267578125,139.9600067138672,5295500,112.99151611328124
2018-09-18,140.27000427246094,140.83999633789062,139.8300018310547,140.5399932861328,4581200,113.4597396850586
2018-09-19,140.75999450683594,140.99000549316406,140.0500030517578,140.4600067138672,5049900,113.3951416015625
2018-09-20,140.82000732421875,142.13999938964844,140.50999450683594,141.97999572753906,5019300,114.62228393554688
2018-09-21,142.17999267578125,143.1300048828125,141.69000244140625,142.8800048828125,13283400,115.34886169433594
2018-09-24,142.10000610351562,142.5,140.22999572753906,140.47000122070312,6708000,113.40325927734376
2018-09-25,140.52999877929688,140.9600067138672,138.39999389648438,138.63999938964844,7982800,111.92584991455078
2018-09-26,138.9499969482422,140.0,137.9600067138672,138.16000366210938,7133300,111.5383529663086
2018-09-27,138.4499969482422,139.5800018310547,137.57000732421875,138.22000122070312,6450500,111.5867919921875
2018-09-28,138.10000610351562,138.55999755859375,137.41000366210938,138.1699981689453,6638500,111.54641723632812
2018-10-01,138.25999450683594,139.85000610351562,138.0,139.69000244140625,4871800,112.77352142333984
2018-10-02,139.7899932861328,140.72999572753906,139.64999389648438,140.47999572753906,6439100,113.41129302978516
2018-10-03,140.5399932861328,141.27000427246094,138.8800048828125,139.02999877929688,5411800,112.24068450927734
2018-10-04,138.5500030517578,139.52999877929688,137.32000732421875,139.35000610351562,4738700,112.49906158447266
2018-10-05,139.8000030517578,140.25,138.55999755859375,139.10000610351562,4309300,112.29720306396484
2018-10-08,138.89999389648438,139.67999267578125,138.6199951171875,139.38999938964844,5174100,112.53134155273438
2018-10-09,138.74000549316406,139.6199951171875,137.80999755859375,139.1999969482422,4475300,112.37793731689452
2018-10-10,139.35000610351562,140.4600067138672,137.72999572753906,137.72999572753906,7265600,111.19121551513672
2018-10-11,137.91000366210938,138.66000366210938,132.8800048828125,133.83999633789062,11603200,108.0507354736328
2018-10-12,134.39999389648438,134.41000366210938,132.22999572753906,133.8699951171875,6998000,108.0749740600586
2018-10-15,133.8800048828125,135.3000030517578,133.50999450683594,133.9499969482422,6398700,108.1395492553711
2018-10-16,134.75,137.99000549316406,134.75,136.55999755859375,9592800,110.24662017822266
2018-10-17,136.22999572753906,140.0,136.2100067138672,139.4600067138672,8261100,112.58785247802734
2018-10-18,139.1999969482422,139.80999755859375,137.7100067138672,139.5,7583900,112.62010955810548
2018-10-19,138.33999633789062,140.0,137.91000366210938,139.0500030517578,5924800,112.25686645507812
2018-10-22,138.61000061035156,139.25999450683594,138.13999938964844,138.67999267578125,4864300,111.95811462402344
2018-10-23,137.7899932861328,139.49000549316406,137.4499969482422,138.92999267578125,8282700,112.15996551513672
2018-10-24,138.52000427246094,140.11000061035156,137.1699981689453,137.47000122070312,8279200,110.98129272460938
2018-10-25,137.4600067138672,139.08999633789062,135.0500030517578,138.47000122070312,9720700,111.7886199951172
2018-10-26,137.94000244140625,139.3000030517578,135.3300018310547,136.97000122070312,11371400,110.57762908935548
2018-10-29,136.99000549316406,139.10000610351562,136.22000122070312,137.5500030517578,6783000,111.04586029052734
2018-10-30,137.92999267578125,141.10000610351562,137.0,140.75,9646200,113.62928009033205
2018-10-31,141.0,141.42999267578125,139.61000061035156,139.99000549316406,9968900,113.01570892333984
2018-11-01,140.07000732421875,141.5800018310547,139.85000610351562,140.82000732421875,6913500,113.6857681274414
2018-11-02,141.97000122070312,142.0,139.66000366210938,140.67999267578125,7673200,113.57275390625
2018-11-05,141.0,142.74000549316406,139.0,142.1999969482422,5601400,114.79986572265624
2018-11-06,141.52999877929688,142.8300018310547,141.05999755859375,142.57000732421875,5798900,115.09860229492188
2018-11-07,143.10000610351562,144.8699951171875,142.97000122070312,144.75,7173600,116.85853576660156
2018-11-08,144.30999755859375,145.7899932861328,144.0,145.3000030517578,5497100,117.30252838134766
2018-11-09,145.0399932861328,145.74000549316406,144.3800048828125,145.33999633789062,5343100,117.33483123779295
2018-11-12,144.99000549316406,146.24000549316406,144.72999572753906,145.6199951171875,7013600,117.5609130859375
2018-11-13,146.19000244140625,146.75,143.4199981689453,144.67999267578125,7432300,116.80199432373048
2018-11-14,145.02000427246094,145.30999755859375,143.55999755859375,144.25,6433100,116.45487213134766
2018-11-15,143.41000366210938,144.50999450683594,142.47999572753906,144.5,6657900,116.6566925048828
2018-11-16,144.7100067138672,146.74000549316406,144.5500030517578,145.99000549316406,8494300,117.85960388183594
2018-11-19,146.42999267578125,148.44000244140625,146.3699951171875,147.72999572753906,8714600,119.26433563232422
2018-11-20,147.5,148.75,146.35000610351562,146.4499969482422,8937700,118.2309341430664
2018-11-21,146.22999572753906,146.22999572753906,140.77999877929688,141.99000549316406,10275400,114.63034057617188
2018-11-23,141.85000610351562,142.72999572753906,141.60000610351562,142.22999572753906,3404900,114.8241195678711
2018-11-26,142.0,142.0500030517578,140.72000122070312,141.3699951171875,7590900,114.85661315917967
2018-11-27,140.57000732421875,143.35000610351562,139.66000366210938,143.22000122070312,5962100,116.3596420288086
2018-11-28,143.8300018310547,146.55999755859375,143.36000061035156,146.44000244140625,8411400,118.97576904296876
2018-11-29,145.6199951171875,147.1999969482422,144.83999633789062,145.85000610351562,6900000,118.49640655517578
2018-11-30,145.33999633789062,147.0,145.10000610351562,146.89999389648438,12517600,119.34944915771484
2018-12-03,145.57000732421875,146.6300048828125,144.94000244140625,146.2100067138672,8827200,118.78887176513672
2018-12-04,146.32000732421875,148.99000549316406,145.82000732421875,146.02999877929688,9803500,118.64265441894533
2018-12-06,144.5,146.4499969482422,142.7899932861328,145.91000366210938,11572500,118.54515838623048
2018-12-07,145.49000549316406,147.33999633789062,144.1199951171875,145.42999267578125,9444500,118.15518951416016
2018-12-10,145.38999938964844,145.8800048828125,142.3800048828125,145.25999450683594,6848100,118.01701354980467
2018-12-11,146.2899932861328,148.2100067138672,145.7899932861328,146.5,9857400,119.0245132446289
2018-12-12,147.0,148.49000549316406,147.0,147.10000610351562,8869200,119.51199340820312
2018-12-13,146.9600067138672,148.58999633789062,146.8000030517578,147.83999633789062,6008300,120.11319732666016
2018-12-14,144.33999633789062,145.3800048828125,130.1999969482422,133.0,58140200,108.0563735961914
2018-12-17,128.32000732421875,131.64999389648438,126.83000183105467,129.13999938964844,36933100,104.92029571533205
2018-12-18,132.0500030517578,132.8000030517578,129.1999969482422,130.4199981689453,24640100,105.96023559570312
2018-12-19,129.8699951171875,131.35000610351562,127.08999633789062,127.61000061035156,21232100,103.6772232055664
2018-12-20,127.72000122070312,129.75,126.76000213623048,128.27000427246094,16609600,104.21347045898438
2018-12-21,127.8000030517578,130.60000610351562,127.12000274658205,128.08999633789062,19732900,104.06720733642578
2018-12-24,127.3000030517578,128.0,121.0,122.83999633789062,7531900,99.80182647705078
2018-12-26,123.41999816894533,126.76000213623048,122.01000213623048,126.70999908447266,9253000,102.9460220336914
2018-12-27,125.87000274658205,127.41000366210938,123.06999969482422,127.41000366210938,9918700,103.5147705078125
2018-12-28,127.91000366210938,128.75,126.75,127.2699966430664,6537200,103.4010009765625
2018-12-31,128.17999267578125,129.5500030517578,127.41999816894533,129.0500030517578,7409900,104.84718322753906
2019-01-02,128.1300048828125,128.3800048828125,126.27999877929688,127.75,7631700,103.7909698486328
2019-01-03,128.13999938964844,128.27000427246094,125.36000061035156,125.72000122070312,8654500,102.14171600341795
2019-01-04,127.12000274658205,128.64999389648438,126.7300033569336,127.83000183105467,8831700,103.8559799194336
2019-01-07,127.62999725341795,128.35000610351562,126.8000030517578,127.01000213623048,8404700,103.18976593017578
2019-01-08,128.17999267578125,130.5,127.7300033569336,129.9600067138672,9351600,105.58651733398438
2019-01-09,129.8300018310547,130.24000549316406,128.3300018310547,128.92999267578125,7403500,104.74964904785156
2019-01-10,127.69000244140624,129.88999938964844,127.69000244140624,129.7100067138672,6224400,105.38339233398438
2019-01-11,129.0,129.83999633789062,128.30999755859375,129.75,5300400,105.41588592529295
2019-01-14,128.74000549316406,128.9600067138672,127.58999633789062,128.27999877929688,7374400,104.2215805053711
2019-01-15,128.52000427246094,129.49000549316406,127.6500015258789,129.36000061035156,5194400,105.09906005859376
2019-01-16,129.41000366210938,129.41000366210938,127.9000015258789,128.0399932861328,6264200,104.02659606933594
2019-01-17,127.70999908447266,129.52000427246094,127.45999908447266,129.08999633789062,7632000,104.8796615600586
2019-01-18,129.89999389648438,131.17999267578125,129.4499969482422,130.69000244140625,10593000,106.1795883178711
2019-01-22,128.1999969482422,129.5,127.01000213623048,128.8000030517578,10568100,104.64405822753906
2019-01-23,128.5,129.3000030517578,127.93000030517578,128.8000030517578,9267800,104.64405822753906
2019-01-24,128.49000549316406,128.6999969482422,125.0,127.02999877929688,9917000,103.20601654052734
2019-01-25,128.1300048828125,128.4499969482422,127.02999877929688,128.22999572753906,7585100,104.18093872070312
2019-01-28,127.80999755859376,129.14999389648438,127.29000091552734,128.99000549316406,6927700,104.79843139648438
2019-01-29,128.9499969482422,130.47000122070312,128.5,130.3300018310547,6669300,105.88710021972656
2019-01-30,130.3699951171875,132.19000244140625,130.3000030517578,131.63999938964844,7299300,106.9514389038086
2019-01-31,131.6300048828125,135.19000244140625,130.8699951171875,133.0800018310547,17298100,108.12136840820312
2019-02-01,134.02000427246094,134.69000244140625,133.47000122070312,134.1999969482422,9575200,109.03131103515624
2019-02-04,133.9600067138672,134.14999389648438,132.2100067138672,132.8800048828125,7759000,107.9588623046875
2019-02-05,133.52000427246094,133.8800048828125,132.75,132.8800048828125,6449800,107.9588623046875
2019-02-06,133.0800018310547,133.57000732421875,132.3000030517578,133.0,5066100,108.0563735961914
2019-02-07,132.4499969482422,132.63999938964844,131.52999877929688,132.0500030517578,6085300,107.28453826904295
2019-02-08,131.9499969482422,132.4600067138672,131.5399932861328,132.39999389648438,4436700,107.5688934326172
2019-02-11,132.30999755859375,132.6699981689453,131.25999450683594,132.0,4962200,107.24392700195312
2019-02-12,132.0800018310547,134.3000030517578,132.0800018310547,134.16000366210938,6262300,108.99881744384766
2019-02-13,134.07000732421875,134.97999572753906,133.2100067138672,134.4499969482422,7902200,109.23441314697266
2019-02-14,134.3000030517578,134.82000732421875,133.35000610351562,134.30999755859375,3910400,109.12068176269533
2019-02-15,135.19000244140625,136.41000366210938,135.00999450683594,136.3800048828125,6665000,110.80245208740234
2019-02-19,136.13999938964844,136.3800048828125,135.6300048828125,135.69000244140625,5935500,110.24185943603516
2019-02-20,135.97000122070312,136.72999572753906,135.72999572753906,136.35000610351562,6089800,110.7780990600586
2019-02-21,134.97999572753906,135.7899932861328,134.27000427246094,135.4199981689453,6665500,110.0225067138672
2019-02-22,135.2899932861328,136.63999938964844,134.82000732421875,136.60000610351562,5223900,110.98120880126952
2019-02-25,136.35000610351562,137.49000549316406,135.86000061035156,136.1999969482422,6846600,111.3900909423828
2019-02-26,136.44000244140625,136.9600067138672,136.0500030517578,136.11000061035156,5106900,111.31647491455078
2019-02-27,135.52000427246094,136.25,135.38999938964844,135.8699951171875,4378100,111.12022399902344
2019-02-28,135.9499969482422,137.9499969482422,135.69000244140625,136.63999938964844,10133200,111.74996948242188
2019-03-01,137.22000122070312,138.61000061035156,137.00999450683594,138.35000610351562,5641600,113.14849090576172
2019-03-04,138.85000610351562,139.41000366210938,137.50999450683594,138.47999572753906,8377700,113.2547836303711
2019-03-05,138.80999755859375,139.13999938964844,138.36000061035156,138.77000427246094,6568900,113.49198150634766
2019-03-06,139.47000122070312,139.64999389648438,138.60000610351562,139.08999633789062,6236900,113.75369262695312
2019-03-07,138.52999877929688,139.1199951171875,137.6999969482422,138.24000549316406,6100400,113.05851745605467
2019-03-08,138.08999633789062,139.3000030517578,136.4199981689453,138.05999755859375,7046700,112.91130065917967
2019-03-11,138.11000061035156,139.02999877929688,137.52000427246094,138.55999755859375,6150400,113.32024383544922
2019-03-12,138.64999389648438,140.0,138.5,139.17999267578125,5552900,113.8272705078125
2019-03-13,139.58999633789062,139.83999633789062,139.02000427246094,139.41000366210938,6446900,114.01541137695312
2019-03-14,138.33999633789062,138.8000030517578,137.94000244140625,138.02000427246094,8493600,112.87860870361328
2019-03-15,138.0,138.25999450683594,136.8300018310547,137.60000610351562,11922500,112.53510284423828
2019-03-18,137.64999389648438,137.77999877929688,136.72000122070312,137.1699981689453,7369600,112.18341064453124
2019-03-19,137.61000061035156,138.82000732421875,137.47000122070312,138.44000244140625,5882500,113.22209930419922
2019-03-20,138.3300018310547,138.50999450683594,136.64999389648438,137.2899932861328,5475700,112.28155517578124
2019-03-21,137.0,138.77999877929688,136.9499969482422,138.10000610351562,5765100,112.94401550292967
2019-03-22,137.75,138.38999938964844,136.86000061035156,136.91000366210938,6528800,111.97077178955078
2019-03-25,136.91000366210938,137.00999450683594,135.74000549316406,136.61000061035156,4500300,111.72543334960938
2019-03-26,136.92999267578125,139.27000427246094,136.92999267578125,138.57000732421875,4758600,113.32842254638672
2019-03-27,138.58999633789062,139.47999572753906,138.07000732421875,138.6999969482422,6764900,113.43473052978516
2019-03-28,139.05999755859375,139.4600067138672,138.7100067138672,138.8800048828125,4602100,113.58195495605467
2019-03-29,139.27999877929688,139.8800048828125,138.8800048828125,139.7899932861328,7168400,114.32615661621094
2019-04-01,139.99000549316406,140.2899932861328,138.74000549316406,138.97999572753906,5885200,113.6637191772461
2019-04-02,139.00999450683594,139.00999450683594,136.91000366210938,137.7100067138672,5517800,112.62507629394533
2019-04-03,138.1999969482422,138.24000549316406,136.8699951171875,137.1699981689453,5947000,112.18341064453124
2019-04-04,136.8699951171875,137.00999450683594,135.1300048828125,135.57000732421875,5844600,110.8748779296875
2019-04-05,136.0399932861328,136.5800018310547,135.6999969482422,136.17999267578125,4759700,111.3737564086914
2019-04-08,136.0500030517578,136.50999450683594,135.6999969482422,136.13999938964844,4329600,111.341064453125
2019-04-09,136.0,136.25999450683594,134.55999755859375,135.57000732421875,5210300,110.8748779296875
2019-04-10,135.88999938964844,136.1300048828125,135.3300018310547,135.5800018310547,4194100,110.88306427001952
2019-04-11,135.9600067138672,136.17999267578125,134.4199981689453,135.2100067138672,4485200,110.58048248291016
2019-04-12,135.22000122070312,136.35000610351562,134.75,135.97999572753906,5756800,111.21016693115234
2019-04-15,136.0,136.7899932861328,135.8000030517578,136.52000427246094,5380900,111.65181732177734
2019-04-16,138.32000732421875,140.6999969482422,137.55999755859375,138.02000427246094,10745700,112.87860870361328
2019-04-17,139.0,140.14999389648438,137.6699981689453,138.52000427246094,9543700,113.28751373291016
2019-04-18,139.35000610351562,140.24000549316406,135.75,137.52000427246094,10485300,112.46968841552734
2019-04-22,136.97999572753906,138.49000549316406,136.4600067138672,137.8300018310547,4666500,112.72320556640624
2019-04-23,137.4199981689453,140.85000610351562,137.25,139.89999389648438,5790500,114.4161376953125
2019-04-24,139.64999389648438,140.13999938964844,138.86000061035156,139.1999969482422,5676300,113.84361267089844
2019-04-25,138.52000427246094,139.77000427246094,137.9600067138672,139.64999389648438,5218100,114.21170043945312
2019-04-26,139.8800048828125,140.52000427246094,139.30999755859375,140.38999938964844,4613600,114.81688690185548
2019-04-29,140.35000610351562,140.42999267578125,139.5800018310547,139.83999633789062,4275200,114.3670654296875
2019-04-30,140.19000244140625,141.4499969482422,138.9600067138672,141.1999969482422,6003700,115.47930908203124
2019-05-01,140.9499969482422,142.35000610351562,139.75,141.9499969482422,6656300,116.0927505493164
2019-05-02,141.91000366210938,142.14999389648438,140.1199951171875,141.27999877929688,8835600,115.54474639892578
2019-05-03,141.2899932861328,142.08999633789062,141.0800018310547,142.00999450683594,5281600,116.14176940917967
2019-05-06,140.25,142.24000549316406,139.92999267578125,142.08999633789062,5818900,116.20719146728516
2019-05-07,140.82000732421875,141.3800048828125,139.05999755859375,139.97000122070312,6606700,114.47338104248048
2019-05-08,140.1999969482422,140.9199981689453,139.6999969482422,139.7899932861328,4667300,114.32615661621094
2019-05-09,138.9499969482422,139.32000732421875,137.63999938964844,138.72999572753906,5604200,113.45926666259766
2019-05-10,138.42999267578125,139.25,136.41000366210938,139.0500030517578,4771600,113.72093200683594
2019-05-13,137.85000610351562,138.05999755859375,136.52999877929688,137.1999969482422,5560000,112.2079620361328
2019-05-14,137.0399932861328,137.83999633789062,136.72999572753906,136.82000732421875,7179400,111.8971939086914
2019-05-15,136.89999389648438,137.49000549316406,135.3300018310547,136.91000366210938,6429400,111.97077178955078
2019-05-16,137.38999938964844,139.19000244140625,136.97000122070312,138.2100067138672,6857200,113.03398895263672
2019-05-17,137.0,139.02999877929688,136.86000061035156,138.61000061035156,6915300,113.36113739013672
2019-05-20,138.61000061035156,138.9600067138672,137.67999267578125,138.4199981689453,4771100,113.20571899414062
2019-05-21,139.1199951171875,139.57000732421875,138.0800018310547,138.1199951171875,4859000,112.96035766601562
2019-05-22,138.35000610351562,138.9499969482422,137.49000549316406,138.75999450683594,5456800,113.48380279541016
2019-05-23,138.5,139.85000610351562,137.6699981689453,139.7899932861328,6951800,114.32615661621094
2019-05-24,139.5,139.5,138.55999755859375,138.85000610351562,5473300,114.33441162109376
2019-05-28,139.0,140.49000549316406,137.0500030517578,137.07000732421875,11919600,112.86869049072266
2019-05-29,135.88999938964844,135.88999938964844,128.52000427246094,131.3300018310547,23247400,108.14215087890624
2019-05-30,131.44000244140625,132.82000732421875,131.1699981689453,132.11000061035156,7360600,108.78441619873048
2019-05-31,131.52000427246094,132.0,129.61000061035156,131.14999389648438,7811000,107.99391174316406
2019-06-03,131.5,132.39999389648438,131.0399932861328,131.44000244140625,8434600,108.23269653320312
2019-06-04,132.60000610351562,134.3000030517578,132.5800018310547,133.72999572753906,6648900,110.11839294433594
2019-06-05,134.6999969482422,135.1300048828125,133.86000061035156,134.3800048828125,6860600,110.65364074707033
2019-06-06,134.89999389648438,137.66000366210938,134.58999633789062,136.67999267578125,9115800,112.54753112792967
2019-06-07,137.58999633789062,139.58999633789062,137.13999938964844,138.5500030517578,6533900,114.08739471435548
2019-06-10,138.60000610351562,139.14999389648438,137.60000610351562,139.02000427246094,4994700,114.47439575195312
2019-06-11,139.67999267578125,140.66000366210938,139.5,139.77999877929688,8230500,115.10020446777344
2019-06-12,140.3000030517578,142.91000366210938,140.3000030517578,141.67999267578125,9216500,116.66473388671876
2019-06-13,141.72000122070312,141.9499969482422,140.2100067138672,140.7100067138672,7500800,115.86602783203124
2019-06-14,141.22999572753906,141.49000549316406,140.0399932861328,140.08999633789062,6548100,115.35546112060548
2019-06-17,140.0,140.24000549316406,139.2100067138672,139.44000244140625,5562800,114.82024383544922
2019-06-18,140.55999755859375,140.92999267578125,139.7899932861328,140.22999572753906,7122700,115.47076416015624
2019-06-19,140.00999450683594,140.97000122070312,139.91000366210938,140.4499969482422,6393400,115.65191650390624
2019-06-20,141.25,142.39999389648438,141.0,142.2100067138672,7335800,117.10116577148438
2019-06-21,141.4600067138672,142.42999267578125,141.00999450683594,142.08999633789062,11272200,117.0023422241211
2019-06-24,142.4199981689453,143.6999969482422,142.08999633789062,143.05999755859375,5894700,117.80105590820312
2019-06-25,143.27000427246094,144.97999572753906,143.19000244140625,144.24000549316406,7517000,118.77275848388672
2019-06-26,143.85000610351562,143.85000610351562,140.75999450683594,141.85000610351562,7674100,116.80474853515624
2019-06-27,142.22999572753906,142.5,140.60000610351562,140.69000244140625,5233500,115.8495635986328
2019-06-28,140.74000549316406,141.10000610351562,138.50999450683594,139.27999877929688,12792400,114.68848419189452
2019-07-01,140.1999969482422,140.25999450683594,138.72000122070312,139.36000061035156,5872300,114.7543487548828
2019-07-02,139.22000122070312,140.02999877929688,138.69000244140625,140.02999877929688,4501200,115.30606842041016
2019-07-03,141.0,142.17999267578125,140.7899932861328,142.13999938964844,3436300,117.04353332519533
2019-07-05,141.74000549316406,141.86000061035156,140.3699951171875,140.57000732421875,4652400,115.750732421875
2019-07-08,140.1199951171875,141.0800018310547,139.63999938964844,140.97000122070312,4078100,116.080078125
2019-07-09,141.4600067138672,142.47000122070312,140.91000366210938,141.41000366210938,4217400,116.44241333007812
2019-07-10,141.77999877929688,141.99000549316406,140.6699981689453,141.2100067138672,4874400,116.2777099609375
2019-07-11,140.94000244140625,141.2100067138672,139.02000427246094,140.11000061035156,5817400,115.37193298339844
2019-07-12,140.1199951171875,140.1199951171875,132.32000732421875,134.3000030517578,17780100,110.5877456665039
2019-07-15,135.38999938964844,136.36000061035156,134.4499969482422,134.7100067138672,10038200,110.9253921508789
2019-07-16,132.92999267578125,133.8300018310547,131.75,132.5,10214500,109.10558319091795
2019-07-17,132.49000549316406,133.5800018310547,131.41000366210938,131.86000061035156,8862100,108.5785675048828
2019-07-18,132.1300048828125,132.50999450683594,131.1699981689453,132.07000732421875,6203100,108.75149536132812
2019-07-19,132.25,132.38999938964844,130.19000244140625,130.30999755859375,8340200,107.30223846435548
2019-07-22,130.0,130.14999389648438,127.83999633789062,128.63999938964844,12624800,105.9271011352539
2019-07-23,128.61000061035156,129.4499969482422,128.16000366210938,128.83999633789062,5803600,106.09178161621094
2019-07-24,128.8800048828125,129.7899932861328,128.57000732421875,129.77999877929688,6838600,106.86581420898438
2019-07-25,130.05999755859375,131.52999877929688,129.6699981689453,131.1199951171875,8897800,107.96920776367188
2019-07-26,131.3000030517578,131.3000030517578,130.49000549316406,130.72999572753906,4894600,107.64808654785156
2019-07-29,131.0,133.30999755859375,130.2100067138672,133.02000427246094,7832000,109.53375244140624
2019-07-30,132.47000122070312,132.49000549316406,131.27000427246094,132.0800018310547,5509600,108.75975799560548
2019-07-31,131.63999938964844,132.0,130.17999267578125,130.22000122070312,8559200,107.2281265258789
2019-08-01,130.25999450683594,130.74000549316406,129.02000427246094,130.2899932861328,7870700,107.2857666015625
